R2_xgb,R2_reg,RMSE_xgb,RMSE_reg,MAE_xgb,MAE_reg,MAPE_xgb,MAPE_reg,rep,fold,pct_xgb_wins,mean_abs_err_xgb,mean_abs_err_reg,mean_abs_err_diff
0.9485156233864966,-1.236872932850265e+17,24526.117876356464,38014880078664.86,17768.53817977245,3146133886805.832,7.68844194266779,785159669.7440269,1,1,66.78082191780823,17768.53817977245,3146133886805.832,3146133869037.294
0.9386706410069565,0.9019829371666674,31114.020127326545,39334.42063493917,19334.63599589281,26810.313586311127,9.22191672143259,12.95245486063654,1,2,62.671232876712324,19334.63599589281,26810.313586311127,7475.677590418316
0.9452603414389689,0.8964978355090372,32719.924634483777,44992.06937120573,20302.979585763387,29908.350294439606,7.697569580417148,11.451010746670612,1,3,62.328767123287676,20302.979585763387,29908.350294439606,9605.370708676219
0.9347161173745948,0.8801684765099951,31876.318144780893,43186.76817912067,20022.488314075876,29554.234108837627,7.15265221464111,11.221683728300121,1,4,65.97938144329896,20022.488314075876,29554.234108837627,9531.745794761751
0.9554591800219211,0.9186678111866083,28480.866186957704,38486.22543771659,18861.946609092516,25327.836168046975,7.756783156098191,10.123520465495197,1,5,59.79381443298969,18861.946609092516,25327.836168046975,6465.889558954459
0.9182830713807738,0.8747774400175563,33144.721864274106,41029.82366130782,19698.053968646356,28175.577249587186,7.984516025773809,11.945193382618049,1,6,66.32302405498281,19698.053968646356,28175.577249587186,8477.52328094083
0.9524250145879087,0.9136112851115632,24013.04992901202,32358.35972701436,16567.653398590403,23467.664005549635,6.649282416941352,9.590078984939893,1,7,61.16838487972509,16567.653398590403,23467.664005549635,6900.010606959233
0.9273951871161956,-2722748327282141.5,28346.72229161506,5489387559141.374,19333.480687374267,321793623053.4848,7.525515197797156,152194288.91630474,1,8,63.230240549828174,19333.480687374267,321793623053.4848,321793603720.0041
0.9544307333631852,0.9160543535703476,23845.540233128722,32364.59935807264,17254.85943470504,24352.408319624057,6.749732220844328,9.683629072182768,1,9,61.16838487972509,17254.85943470504,24352.408319624057,7097.548884919019
0.9413380432943229,0.8865651657305017,28442.54806747167,39551.54460236782,19089.405749458067,27573.97632701329,7.249284809715769,10.659793952252725,1,10,69.7594501718213,19089.405749458067,27573.97632701329,8484.570577555223
0.9471615591221887,0.9011629940274226,28243.5411344476,38628.152776712035,19606.979209162237,27739.443027341244,9.043851124908485,12.87677275821521,2,1,63.35616438356164,19606.979209162237,27739.443027341244,8132.463818179007
0.9018289717788421,0.872434091761281,38977.91398275574,44431.833578084435,21967.98357867458,28003.15450827548,8.525642073779146,11.114265462023862,2,2,60.273972602739725,21967.98357867458,28003.15450827548,6035.170929600899
0.9537326772092621,-1.5538448182344763e+18,27383.481223047696,158692095642780.44,18696.691560866286,9286752488963.328,6.854609845414789,2402656999.0455613,2,3,65.06849315068493,18696.691560866286,9286752488963.328,9286752470266.637
0.9390482513079057,0.8943269345123314,27929.557884185673,36775.03791073568,19108.81031171544,26660.808720136003,7.525532164678167,10.773356521099267,2,4,60.48109965635739,19108.81031171544,26660.808720136003,7551.998408420564
0.9439283835661687,-1.0274724824207635e+17,30694.96568009241,41550926664891.195,18619.84791165972,2435758485112.7046,7.987534318018064,1152007086.3129554,2,5,66.32302405498281,18619.84791165972,2435758485112.7046,2435758466492.8564
0.9448943696511519,-1.115603056774377e+19,29378.948089746962,418016189781611.06,19782.612135313524,24504543045189.656,7.797851955216018,5891086224.509562,2,6,60.48109965635739,19782.612135313524,24504543045189.656,24504543025407.043
0.9345890751966623,0.8885823097958909,27134.79838834766,35414.289229461916,17845.040341369604,25745.028963232624,6.642356311354088,10.048483020907664,2,7,64.60481099656357,17845.040341369604,25745.028963232624,7899.98862186302
0.9294697067875473,0.8880772791565068,30283.815565350993,38148.88750186139,19101.310442367383,26832.815920055386,8.108719758719012,11.639574035445728,2,8,63.230240549828174,19101.310442367383,26832.815920055386,7731.505477688002
0.9547961061387419,0.9029679287459527,26031.557507649264,38139.050881303534,17964.741387184455,26546.78095109597,7.4099287991909195,10.550892612850857,2,9,64.26116838487972,17964.741387184455,26546.78095109597,8582.039563911516
0.9567120206553684,0.9137734378156002,23621.5822715484,33338.48527634128,16261.827019995171,24675.773727579945,6.024643358338879,9.791230005891245,2,10,65.97938144329896,16261.827019995171,24675.773727579945,8413.946707584773
0.9282537054030182,0.8825319770740347,32721.2317755681,41868.72497473452,19452.900364915968,28562.42929747675,7.945683787773151,11.861515198411377,3,1,65.41095890410958,19452.900364915968,28562.42929747675,9109.528932560781
0.9383902200579598,0.8919064131690374,29008.834805581275,38424.25184679244,18767.818632494582,26295.210259650685,7.840860787787042,10.952133592911654,3,2,61.3013698630137,18767.818632494582,26295.210259650685,7527.391627156103
0.951354361163976,0.9239779981867153,26300.76016750485,32878.802853573696,17843.43790214894,24419.18932643756,7.088395302004923,9.648867249796087,3,3,63.6986301369863,17843.43790214894,24419.18932643756,6575.751424288621
0.9221321636075432,-2.3172397026692e+18,34203.60611819445,186585685803963.97,20086.447347960624,10937846636282.883,8.542544868766798,5173122427.616335,3,4,57.73195876288659,20086.447347960624,10937846636282.883,10937846616196.436
0.9393678021315757,0.8839994484997139,24905.04266126685,34448.130785432164,17511.46569150446,25659.737864345167,7.452016740676941,11.168546559509732,3,5,64.26116838487972,17511.46569150446,25659.737864345167,8148.272172840705
0.9477330748935734,0.8971432487545693,29604.526847310834,41529.91577282302,19579.805295183105,29112.829559710786,7.439081223941995,11.216060795985964,3,6,68.38487972508591,19579.805295183105,29112.829559710786,9533.024264527681
